agent_id,llm_final_state,social_media_post,decision_confidence,macro_region,tone_score,passive_hits,assertive_hits,confrontational_hits,exclamation_density,uppercase_ratio,tone_band
A00919,Cepeda,"Vea, uno ya sabe para dónde va. He revisado lo que circula y mucho de eso no tiene respaldo serio. Con calma y con criterio, mi voto está decidido y no me lo cambia ninguna presión de última hora.",0.78,Sur_Amazonia,0.37634992458521876,1.0,2.0,0.0,0.0,0.0196078431372549,Calm
A00920,De la Espriella,"La verdad, uno escucha de todo en campaña, pero yo sí pienso que hay que votar con convicción y no dejarse llevar por rumores. Mi decisión está tomada y voy a las urnas con la frente en alto, compa.",0.73,Sur_Amazonia,0.337535153019024,0.0,1.0,0.0,0.0,0.012903225806451613,Calm
A00921,Cepeda,"Vea, uno escucha de todo en estos días, pero hay que saber separar lo que tiene respaldo real de lo que solo busca meter miedo. Yo ya tengo mi decisión tomada y voy a votar con convicción este domingo. Que cada quien revise bien la información antes de dejarse llevar por el ruido.",0.61,Caribe,0.3768261455525606,0.0,2.0,0.0,0.0,0.013392857142857142,Calm
A00922,Cepeda,"Mire, yo ya tengo mi decisión tomada y no me la cambia ningún rumor ni encuesta dudosa. Uno vota con convicción y con la cabeza fría, no por presión. Mi voto es claro.",0.73,Boyaca_Tolima_Huila,0.46163170163170164,0.0,2.0,0.0,0.0,0.023076923076923078,Assertive
A00923,Cepeda,"La verdad, uno ya analizó lo que había que analizar y mi voto está claro. Sumercé, no me dejé llevar por los rumores ni por las polémicas de última hora. Voy a votar con convicción.",0.6,Bogota_Cundinamarca,0.35678068410462777,0.0,1.0,0.0,0.0,0.02112676056338028,Calm
A00924,Cepeda,"Mire, yo tengo claro mi voto y no me lo cambia nadie. Vea, las acusaciones sobre vínculos con grupos armados son algo que no puedo ignorar. Mi decisión está tomada con convicción y con la cabeza fría.",0.82,Llanos_Orinoquia,0.5221009688934217,0.0,3.0,0.0,0.0,0.018867924528301886,Assertive
A00925,De la Espriella,"Ve, yo ya tenía mi decisión clara y la información que me llegó no me cambió la mente. Igual hay mucha fake news dando vueltas y toca votar con cabeza fría. Yo voy a votar.",0.78,Pacifico,0.35829424307036245,0.0,1.0,0.0,0.0,0.022388059701492536,Calm
A00926,Cepeda,"Vea, yo ya tengo claro mi voto y no me lo cambia ninguna camiseta ni ningún eslogan. He revisado lo que me llegó y sigo convencido de que Cepeda es la opción. Uno no puede dejarse llevar solo por el ruido de campaña.",0.71,Pacifico,0.49149110807113544,0.0,3.0,0.0,0.0,0.023529411764705882,Assertive
A00927,De la Espriella,"Ya tomé mi decisión y voy a votar con convicción 🗳️ Revisé bien la info, separé lo que era puro miedo de lo que tenía respaldo real, y me quedé tranquila con mi opción. ¡A votar!",0.82,Llanos_Orinoquia,0.5064705882352941,0.0,2.0,0.0,0.02857142857142857,0.022058823529411766,Assertive
A00928,De la Espriella,"Vea, yo ya tengo muy claro mi voto y no me lo cambia nadie. La verdad, revisé bien la información y De la Espriella sigue siendo mi opción. Mañana voy a las urnas con convicción.",0.65,Bogota_Cundinamarca,0.3745940390544707,0.0,1.0,0.0,0.0,0.03597122302158273,Calm
A00929,Cepeda,"La verdad, uno revisa las señales y no todo lo que dicen de Cepeda me convence de cambiar. Qué pena con quienes esperan que el respaldo de Trump mueva mi voto, pero yo sigo firme con mi decisión. Hay que votar con la cabeza, no con la presión.",0.63,Bogota_Cundinamarca,0.47157894736842104,0.0,3.0,0.0,0.0,0.02631578947368421,Assertive
A00930,De la Espriella,"Ajá, yo revisé lo que salió en los medios y mi voto sigue siendo el mismo. Las acusaciones que andan circulando tienen mucho riesgo de ser pura campaña sucia, y eso no me va a mover. 🗳️",0.72,Caribe,0.25678321678321675,0.0,0.0,0.0,0.0,0.013986013986013986,Calm
A00931,De la Espriella,"La verdad, ya tengo claro mi voto y no me lo cambia ninguna polémica de última hora. Oiga, las encuestas y los resultados regionales hablan solos 🗳️",0.68,Bogota_Cundinamarca,0.5066666666666667,0.0,2.0,0.0,0.0,0.017094017094017096,Assertive
A00932,Cepeda,"Pues yo ya tengo claro mi voto, compa. Hay mucha desinformación dando vueltas, pero uno no puede quedarse en la casa cuando hay tanto en juego. A votar con convicción.",0.68,Caribe,0.4804010025062657,0.0,2.0,0.0,0.0,0.022556390977443608,Assertive
A00933,Cepeda,"Con respeto, uno revisa la información disponible y la decisión no cambia: hay demasiadas señales de desinformación alrededor de esta campaña y mi voto sigue siendo por Cepeda. La movilización ciudadana es lo que realmente importa en este momento.",0.88,Bogota_Cundinamarca,0.2575609756097561,0.0,0.0,0.0,0.0,0.014634146341463415,Calm
A00934,Cepeda,"Honestamente, después de revisar bien la información, me inclino por Cepeda. Su propuesta moderada, sin constituyente y con enfoque anticorrupción me genera más confianza. Vea, no es una decisión fácil con tanta incertidumbre, pero hay que votar con criterio.",0.52,Bogota_Cundinamarca,0.3394582881906826,2.0,0.0,1.0,0.0,0.018779342723004695,Calm
A00935,Voto en blanco,"Vea, parce, con tanta información enredada y sin candidato que convenza de verdad, yo voy a votar en blanco. Qué vaina que llegamos a segunda vuelta así de confundidos.",0.28,Santanderes,0.2577777777777778,0.0,0.0,0.0,0.0,0.014814814814814815,Calm
A00936,Cepeda,"Ajá, uno ve tanto video falso y tanta presión rara en esta campaña que da desconfianza. Yo igual voy a votar, porque quedarse en casa no arregla nada. 🗳️",0.65,Caribe,0.26016806722689073,0.0,0.0,0.0,0.0,0.01680672268907563,Calm
A00937,De la Espriella,"Vea, uno no puede dejarse llevar solo por lo que dicen en redes. Yo revisé lo que pude y mi voto va con De la Espriella, porque lo que más me preocupa es que las cosas no se desordenen más de lo que ya están. Que Dios ilumine a Colombia.",0.53,Pacifico,0.2459016393442623,1.0,0.0,0.0,0.0,0.03825136612021858,Calm
A00938,Cepeda,"Eso sí, no fue fácil decidir, pero literal las señales que vi me convencieron más de votar por Cepeda. Ojalá no me arrepienta 🤞",0.51,Sur_Amazonia,0.27599999999999997,0.0,0.0,0.0,0.0,0.03,Calm
A00939,De la Espriella,"La verdad, después de revisar todo, me quedo con De la Espriella. Hay señales negativas pero varias tienen demasiado riesgo de ser desinformación. Voto con criterio, no con miedo. 🗳️",0.48,Santanderes,0.21241379310344827,1.0,0.0,0.0,0.0,0.034482758620689655,Calm
A00940,De la Espriella,"Qué vaina con tanta desinformación en estas elecciones, pero yo ya tengo claro mi voto. Me voy con De la Espriella sin dudarlo. 🗳️",0.74,Santanderes,0.6174936061381076,1.0,3.0,0.0,0.0,0.0392156862745098,Confrontational
A00941,Cepeda,"Parce, la verdad uno mira lo que está pasando con De la Espriella —lo de los contratistas, la prohibición judicial— y la decisión se vuelve más clara. Me voy con Cepeda, con dudas pero con convicción. 🗳️",0.66,Antioquia_EjeCafetero,0.25575246132208157,2.0,1.0,0.0,0.0,0.03164556962025317,Calm
A00942,De la Espriella,"Qué pena con los que dudan, pero yo tengo mi decisión tomada hace rato. He revisado la información y mi voto va con De la Espriella, que es quien me genera más confianza para este momento del país. Mañana voy a las urnas sin titubear.",0.82,Bogota_Cundinamarca,0.2990990990990991,1.0,1.0,0.0,0.0,0.02702702702702703,Calm
A00943,Cepeda,"Pues la verdad, después de ver todo lo que circuló esta semana, me quedo con mi decisión. Esa publicación sobre el Ejército me pareció una señal muy preocupante, y eso no lo puedo ignorar. Voy a votar con convicción.",0.72,Bogota_Cundinamarca,0.34995825879546805,0.0,1.0,0.0,0.0,0.023255813953488372,Calm
A00944,Cepeda,"Pues yo ya tenía claro mi voto y no me lo cambia un ponderador ni un respaldo de última hora. Igual, hay demasiada información rara circulando y eso me genera más desconfianza. Voy a votar con convicción por lo que creo que le conviene al país.",0.72,Pacifico,0.39759197324414713,0.0,2.0,0.0,0.0,0.015384615384615385,Calm
A00945,Cepeda,"Parce, con toda la bulla y la desinformación que hay, yo igual tengo claro mi voto. La esperanza no se negocia y este proceso me importa demasiado para quedarme en casa. 🗳️",0.72,Pacifico,0.39971326164874554,1.0,2.0,0.0,0.0,0.014814814814814815,Calm
A00946,Abstencion,"La verdad, con tanta información falsa dando vueltas y sin ver nada concreto que me convenza, prefiero no votar esta vez. No es pereza, es que no me cuadra ninguno. 🤷",0.22,Bogota_Cundinamarca,0.1917948717948718,1.0,0.0,0.0,0.0,0.015384615384615385,Passive
A00947,Abstencion,"Eso sí, uno quisiera votar con convicción, pero con tanta información contradictoria y señales que no cuadran, prefiero no tomar una decisión a la ligera. Me quedo en casa esta vez, con la conciencia tranquila.",0.27,Sur_Amazonia,0.1969747899159664,1.0,0.0,0.0,0.0,0.011764705882352941,Passive
A00948,De la Espriella,"Yo sí creo que hay que votar con la cabeza fría. Esas denuncias de último momento me generan desconfianza, y lo que más me importa es la estabilidad económica para la familia. Mi voto ya está decidido.",0.68,Santanderes,0.34884673493369145,0.0,1.0,0.0,0.0,0.018633540372670808,Calm
A00949,De la Espriella,"Mire, con todo respeto, esto no fue una decisión fácil. El voto en blanco en segunda vuelta no cambia nada jurídicamente, así que preferí inclinarme por la opción que, con toda la incertidumbre que hay, me genera menos dudas. Ojalá no me arrepienta.",0.31,Bogota_Cundinamarca,0.1185555685403763,3.0,0.0,0.0,0.0,0.01507537688442211,Passive
A00950,De la Espriella,"La verdad, pues yo ya tengo claro mi voto y no me lo cambia nadie. Revisé bien la información y De la Espriella me convence más. Este domingo voy a las urnas sin dudas 🗳️",0.78,Antioquia_EjeCafetero,0.3563897620116749,2.0,2.0,0.0,0.0,0.03816793893129771,Calm
A00951,Cepeda,"Honestamente, revisé la información que llegó y mi voto sigue siendo claro. Las alertas de De la Espriella sobre riesgo electoral me parecen más campaña que evidencia real. Igual, uno tiene que decidir con lo que hay y yo ya sé para dónde voy. 🗳️",0.65,Bogota_Cundinamarca,0.3434965034965035,0.0,1.0,0.0,0.0,0.02564102564102564,Calm
A00952,De la Espriella,"Pues la verdad no tenía muy claro qué hacer, igual la información está muy revuelta. Pero mirando lo que hay, me fui por De la Espriella, aunque sin mucha convicción. Ojalá no me arrepienta 🤞",0.41,Pacifico,0.37385274639657184,0.0,1.0,0.0,0.0,0.033112582781456956,Calm
A00953,De la Espriella,"La verdad, no estoy del todo convencido, pero con lo que he visto decidí votar. Hay mucha desinformación dando vueltas y eso complica todo. Ojalá quien gane le cumpla al país de verdad.",0.38,Llanos_Orinoquia,0.36129402129402133,0.0,1.0,0.0,0.0,0.02027027027027027,Calm
A00954,Abstencion,"La verdad, uno quiere votar con convicción pero con tanta información contradictoria y señales de desinformación por todos lados, es difícil. Prefiero no votar a votar sin estar seguro de nada. jaja, qué situación tan complicada la de este país.",0.28,Bogota_Cundinamarca,0.202,1.0,0.0,0.0,0.0,0.01,Calm
A00955,Cepeda,"Yo ya tomé mi decisión y voy a votar por Cepeda. Uno ve las noticias, escucha de todo, pero al final hay que mirar bien qué fuentes son confiables y qué dicen de verdad. No me dejo llevar por el ruido.",0.6,Bogota_Cundinamarca,0.34881801125703565,0.0,1.0,0.0,0.0,0.02564102564102564,Calm
A00956,De la Espriella,"Vea, uno escucha de todo en campaña, pero yo tengo claro por quién voy a votar. Parce, el orden y la tranquilidad de la gente no se pueden dejar al azar. Ya tomé mi decisión y voy firme 🗳️",0.72,Sur_Amazonia,0.5493853514906146,1.0,4.0,0.0,0.0,0.02097902097902098,Assertive
A00957,Abstencion,"Mire, la verdad es que con tanta información contradictoria y tan poca claridad sobre lo que realmente proponen, yo no me siento en condiciones de votar con convicción. Prefiero no ir a las urnas antes que marcar algo sin estar seguro.",0.15,Bogota_Cundinamarca,0.1550044694164219,2.0,0.0,0.0,0.0,0.010471204188481676,Passive
A00958,De la Espriella,"Vea, yo igual no tengo todo claro, pero con lo poco que llegó acá a Florencia, me parece que hay que votar con la cabeza fría y mirar qué propuesta le sirve más a la gente del campo. No me trago entero ningún cuento, pero algo hay que decidir.",0.38,Sur_Amazonia,0.3243537414965986,0.0,1.0,0.0,0.0,0.015873015873015872,Calm
A00959,Voto en blanco,"La verdad, yo no le veo claridad a ninguno de los dos. Con tanta información enredada y acusaciones de un lado y del otro, prefiero votar en blanco antes que votar a ciegas. Igual, lo importante es que la gente sí salga a votar.",0.31,Boyaca_Tolima_Huila,0.21465718638902995,1.0,0.0,0.0,0.0,0.01675977653631285,Calm
A00960,Voto en blanco,"La verdad, después de revisar todo lo que ha salido en estos días, no me convence ninguno de los dos. Hay demasiadas contradicciones y la información confiable es escasa. Voy a votar en blanco, porque eso también es una decisión válida y consciente.",0.38,Santanderes,0.21139881985421727,1.0,0.0,0.0,0.0,0.014925373134328358,Calm
A00961,No alineado,"La verdad, yo no sé por quién votar todavía. Hay señales pa' todos lados y ninguna me convence del todo. Igual voy a seguir mirando antes de decidir algo.",0.25,Caribe,0.13182103163294384,2.0,0.0,0.0,0.0,0.024793388429752067,Passive
A00962,De la Espriella,"Mire, yo ya tenía mi decisión clara y no me la cambia un rumor de última hora. Voy a votar por De la Espriella con la cabeza fría, oye, porque lo que he visto me convence más que lo que me quieren meter a la fuerza. ¡A votar!",0.79,Caribe,0.38342105263157894,0.0,1.0,0.0,0.020833333333333332,0.029239766081871343,Calm
A00963,De la Espriella,La verdad yo ya tenía mi decisión clara y lo que salió en estos días no me cambió el voto. Hay mucha información con riesgo de ser pura campaña sucia y uno no puede tragar entero. Voy con De la Espriella 🗳️,0.54,Caribe,0.4333646417209514,0.0,2.0,0.0,0.0,0.031055900621118012,Assertive
A00964,De la Espriella,"Vea, uno escucha de todo en campaña, pero hay que saber separar lo que tiene respaldo de lo que es puro rumor. Yo ya tengo mi decisión tomada y voy a votar con convicción. No me dejo llevar por noticias que uno no sabe de dónde salen.",0.68,Antioquia_EjeCafetero,0.3958423439134984,0.0,2.0,0.0,0.0,0.01639344262295082,Calm
A00965,De la Espriella,"Mire, uno revisa la información con cuidado y al final la decisión queda clara. Hay mucha desinformación dando vueltas, pero yo sé por quién voy a votar. Vea, la movilización es lo que importa hoy.",0.59,Boyaca_Tolima_Huila,0.26292993630573247,0.0,0.0,0.0,0.0,0.01910828025477707,Calm
A00966,De la Espriella,"La verdad, mano, esto no está fácil de decidir. Hay mucha incertidumbre y uno termina votando más por los valores que uno tiene que por convicción plena. Ojalá la cosa mejore sea quien sea que gane.",0.31,Pacifico,0.20722925457102673,1.0,0.0,0.0,0.0,0.0189873417721519,Calm
A00967,Cepeda,"Ajá, yo tengo mi decisión tomada y no me la cambia ninguna encuesta. Cepeda representa lo que yo creo que necesita este país: diálogo y futuro, no miedo. Voy a votar con convicción.",0.83,Caribe,0.36214452214452214,0.0,1.0,0.0,0.0,0.02097902097902098,Calm
A00968,Cepeda,"Oiga, pues yo ya tengo claro mi voto y no me lo quita nadie. La movilización que se ve en las calles me da esperanza de que sí es posible un cambio real. Vamos a las urnas con convicción 🗳️",0.75,Llanos_Orinoquia,0.42893015030946063,0.0,2.0,0.0,0.0,0.020689655172413793,Assertive
A00969,De la Espriella,"Honestamente, revisé lo que circuló en estos días y mi decisión no cambió. Pues, hay mucho ruido y desinformación, pero uno aprende a separar lo que tiene respaldo de lo que no. Voy con De la Espriella porque los temas que me importan están ahí.",0.75,Sur_Amazonia,0.48410256410256414,0.0,3.0,0.0,0.0,0.02564102564102564,Assertive
